Ticker,Company Name,Sector,Industry,Beta,Calendar Year,Period,Filing Date,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price Dates,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
DIS,The Walt Disney Company,Communication Services,Entertainment,1.4,2023,FY,21/11/2023,88898000000,59201000000,2354000000,32763000000,205579000000,31139000000,92567000000,42101000000,4330000000,46431000000,1973000000,4769000000,1379000000,5369000000,20705000000,3390000000,15834000000,5706000000,4769000000,9866000000,-4969000000,14182000000,-32249000000,4897000000,1143000000,0,57383000000,0,46093000000,1828000000,48.630,1.290,61.820,1.050,0.990,0.024,0.016,0.012,0.019,0.334,0.038,0.2890,0.0420,0.0300,1.72,23/07/2024,90.94,166238322688,70.50,1.87,0.042,0.040,0.081,0.08
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Office,0.6,2023,FY,23/02/2024,5477061000,4292929000,948838000,3382108000,44113257000,4810127000,23116936000,17425907000,1812287000,18968001000,437741000,1025890000,75579000,1694859000,456587000,727545000,2422404000,1462158000,1025890000,1634780000,-3525598000,1625495000,-17342506000,-1890818000,80532000,-1520644000,3088000,731690000,-5262648000,298603000,18.340,3.040,70.320,0.700,0.700,0.050,0.018,0.022,0.019,0.216,0.133,0.0740,0.0230,0.0210,1.66,27/06/2024,148.72,44408238080,48.92,8.11,0.043,0.037,0.052,0.08
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,1.1,2023,FY,22/02/2024,2181003000,902060000,306009000,561279000,15698850000,1377925000,8773980000,6363042000,720000000,7083042000,200331000,314936000,-9617000,167895,845033000,360802000,1190619000,496723000,314936000,956242000,-113596000,117635000,-6965407000,842646000,14480000,-657021000,547156000,3023494000,-1061293000,547006000,3.990,0.560,12.660,0.410,-0.040,0.048,0.028,0.020,0.025,0.586,0.165,-0.0310,0.0280,0.0290,1.8,26/06/2024,19.37,10595506176,34.59,4.86,0.043,0.037,0.062,0.08
DOV,Dover Corporation,Industrials,Industrial - Machinery,1.22,2023,FY,09/02/2024,8438134000,5353501000,1056828000,3390235000,11348513000,2499836000,6241908000,3164742000,517072000,3681814000,131305000,1270006000,213178000,167895,1718290000,1366343000,1718774000,1401311000,1270006000,1336345000,-192592000,398561000,-3283253000,1143753000,31465000,-284297000,259842000,0,10995624000,139848000,60.340,7.560,36.520,1.360,0.870,0.207,0.129,0.093,0.154,0.366,0.162,0.1680,0.0360,0.0300,10.41,13/06/2024,181.39,25367027712,23.99,3.01,0.043,0.038,0.081,0.08
DOW,Dow Inc.,Basic Materials,Chemicals,1.24,2023,FY,31/01/2024,44622000000,39742000000,589000000,17614000000,57967000000,9957000000,38859000000,15939000000,508000000,16447000000,746000000,656000000,-4000000,167895,2780000000,2177000000,4788000000,1331000000,656000000,5196000000,-2477000000,2987000000,-13460000000,2719000000,212000000,-1972000000,8000000,0,21774000000,705700000,63.230,0.820,27.080,1.770,1.160,0.032,0.062,0.010,0.045,0.109,0.049,-0.0060,0.0450,0.0460,2.92,04/06/2024,55.15,38919356416,67.26,0.87,0.043,0.037,0.076,0.08
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,0.88,2023,FY,26/02/2024,4479358000,2751941000,519118000,817291000,1674899000,547350000,5745266000,5113610000,95696000,5209306000,196475000,652440000,133322000,167895,907749000,819519000,929704000,848915000,652440000,590864000,-105396000,114098000,-5095208000,485468000,37514000,-169772000,347000,0,-4069648000,35081779,127.680,14.800,-116.030,1.490,1.340,-0.128,0.572,0.310,0.727,0.386,0.183,0.2040,0.0380,0.0300,4.17,30/06/2024,505.35,17728577536,34.15,3.96,0.044,0.036,0.065,0.08
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,1.29,2023,FY,21/07/2023,10487800000,8404400000,981900000,997700000,10241500000,1937400000,8040000000,4552500000,246700000,4552500000,61700000,1120500000,137000000,167895,892200000,1201800000,1568400000,1180600000,1120500000,1545600000,-593800000,367800000,-4184700000,951800000,67500000,-589800000,2230800000,0,-32500000,121900000,86.040,8.060,18.060,0.510,0.370,0.446,0.151,0.096,0.145,0.199,0.115,0.1220,0.0140,0.0120,19.48,22/03/2024,165.11,20126908416,20.49,1.92,0.042,0.040,0.076,0.08
DTE,DTE Energy Company,Utilities,Regulated Electric,0.67,2023,FY,08/02/2024,12745000000,8418000000,1397000000,3539000000,44755000000,5883000000,33700000000,17528000000,3442000000,20970000000,791000000,1566000000,169000000,167895,2026000000,2243000000,3962000000,2357000000,1566000000,3220000000,-3934000000,26000000,-20944000000,-714000000,48000000,-752000000,6713000000,0,4404000000,206000000,61.870,6.760,53.670,0.600,0.420,0.126,0.062,0.031,0.058,0.340,0.176,0.1080,0.0380,0.0340,2.84,12/06/2024,112.63,23201779712,16.66,1.82,0.043,0.037,0.052,0.08
DUK,Duke Energy Corporation,Utilities,Regulated Electric,0.44,2023,FY,23/02/2024,29060000000,20557000000,4296000000,12769000000,182010000000,17283000000,131823000000,71928000000,7276000000,80645000000,3014000000,4767000000,438000000,5253000000,1400000000,7103000000,12356000000,7748000000,4767000000,9894000000,-12604000000,329000000,-80316000000,-2710000000,91000000,-3244000000,1000000,1962000000,2235000000,771000000,37.690,5.570,65.090,0.740,0.490,0.058,0.050,0.016,0.044,0.293,0.244,0.0920,0.0370,0.0340,2.36,27/06/2024,100.59,77554892800,18.06,2.67,0.043,0.037,0.046,0.08
DVA,DaVita Inc.,Healthcare,Medical - Care Facilities,0.87,2023,FY,14/02/2024,12140147000,9065160000,691535000,3137906000,17619477000,2642214000,14876127000,8051253000,517698000,11116421000,304162000,1177094000,220116000,745443000,1473984000,1601003000,2346446000,1215813000,1177094000,2063944000,-567985000,476244000,-10640177000,1495959000,112375000,0,89000,0,598288000,90790000,133.720,7.620,30.220,1.190,1.130,0.655,0.135,0.039,0.107,0.253,0.132,0.1870,0.0270,0.0220,5.26,18/06/2024,142.21,12911246336,18.66,1.06,0.042,0.038,0.051,0.08
DVN,Devon Energy Corporation,Energy,Oil & Gas Exploration & Production,2.11,2023,FY,28/02/2024,15140000000,9940000000,3747000000,3157000000,25020000000,2949000000,12803000000,5672000000,516000000,6483000000,363000000,4623000000,841000000,167895,408000000,4792000000,7375000000,4951000000,4623000000,6576000000,-3947000000,875000000,-5608000000,2629000000,93000000,-1858000000,64000000,0,6195000000,639000000,23.690,5.860,19.120,1.070,0.990,0.311,0.215,0.150,0.217,0.344,0.316,0.1820,0.0560,0.0460,13.2,02/07/2024,47.77,30525030400,8.15,2.02,0.044,0.036,0.106,0.08
DXCM,"DexCom, Inc.",Healthcare,Medical - Devices,1.16,2023,FY,08/02/2024,3622300000,1333400000,541500000,4425900000,6264500000,1556000000,4195900000,2572900000,21100000,2594000000,20300000,710400000,168900000,167895,1691200000,597700000,916700000,730700000,710400000,748500000,-236600000,2724100000,130100000,511900000,150800000,0,400000,0,1021400000,386000000,9.380,1.400,5.360,2.840,2.480,0.262,0.098,0.086,0.127,0.632,0.165,0.2380,0.0080,0.0060,29.44,12/06/2024,117.20,45239201792,83.71,12.49,0.043,0.037,0.082,0.08
EA,Electronic Arts Inc.,Technology,Electronic Gaming & Multimedia,0.79,2023,FY,24/05/2023,7426000000,1792000000,802000000,3969000000,13459000000,3285000000,6166000000,1880000000,66000000,1880000000,-6000000,1326000000,524000000,167895,4191000000,1332000000,2090000000,1320000000,1326000000,1550000000,-207000000,2767000000,887000000,1343000000,548000000,-210000000,3000000,0,7357000000,277000000,26.810,2.900,26.330,1.210,1.210,0.110,0.087,0.060,0.131,0.759,0.179,0.3950,-0.0030,-0.0020,-222,24/01/2024,137.86,38187220992,47.54,5.14,0.042,0.040,0.068,0.08
EBAY,eBay Inc.,Consumer Cyclical,Specialty Retail,1.31,2023,FY,29/05/2024,10056000000,2843000000,2767000000,11016000000,21620000000,4520000000,15224000000,6973000000,868000000,8228000000,263000000,3707000000,932000000,167895,5176000000,2037000000,2440000000,3962000000,3707000000,2426000000,-456000000,9015000000,787000000,1970000000,575000000,-528000000,2000000,0,36531000000,530000000,18.970,5.220,12.070,2.440,2.440,0.433,0.107,0.128,0.119,0.717,0.203,0.2510,0.0320,0.0240,7.75,03/06/2024,53.61,28413300736,10.27,2.83,0.044,0.036,0.076,0.08
ECL,Ecolab Inc.,Basic Materials,Chemicals - Specialty,1.12,2023,FY,23/02/2024,15320200000,9143000000,1372300000,5644100000,21846600000,4345800000,13774400000,7551400000,756500000,8733400000,354700000,1755500000,362500000,923600000,4016500000,2160700000,3084300000,2089500000,1755500000,2411800000,-774800000,919500000,-7813900000,1637000000,95100000,-617300000,365700000,0,10075400000,285000000,53.760,4.820,28.320,1.300,0.950,0.171,0.105,0.063,0.124,0.403,0.141,0.2060,0.0410,0.0320,6.09,27/06/2024,239.55,68271751168,49.70,4.46,0.043,0.037,0.078,0.08
ED,"Consolidated Edison, Inc.",Utilities,Regulated Electric,0.34,2023,FY,15/02/2024,14663000000,7258000000,2519000000,6537000000,66331000000,6462000000,45173000000,22356000000,2654000000,25010000000,1023000000,3003000000,487000000,167895,5074000000,3196000000,5104000000,4029000000,3003000000,2156000000,-4494000000,1189000000,-23821000000,-2338000000,53000000,-1096000000,37000000,0,13377000000,347700000,42.170,7.240,60.850,1.010,0.940,0.119,0.058,0.038,0.053,0.505,0.218,0.1620,0.0410,0.0340,3.12,19/06/2024,90.53,31477280768,12.50,2.15,0.042,0.038,0.046,0.08
EFX,Equifax Inc.,Industrials,Consulting Services,1.56,2023,FY,22/02/2024,5265200000,2945900000,545300000,1365300000,12289000000,2028000000,7601500000,4747800000,963400000,5711200000,241400000,717900000,166200000,167895,1385700000,933600000,1544400000,952900000,717900000,1116800000,-601300000,216800000,-5494400000,515500000,71800000,-191800000,236600000,0,5608600000,122900000,42.840,4.440,38.140,0.670,0.670,0.120,0.070,0.044,0.091,0.440,0.177,0.2320,0.0420,0.0320,3.87,26/06/2024,236.75,29096574976,53.32,5.53,0.043,0.037,0.089,0.08
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,0.63,2023,FY,31/12/2023,14586000000,-1000000,2517000000,10785000000,46424000000,23174000000,33222000000,3386000000,24000000,3529000000,134000000,2154000000,-363000000,-2311500000,3871000000,13668000000,-29000000,2288000000,2154000000,4798000000,0,31304000000,27775000000,4798000000,49000000,-288000000,1000000,0,14270000000,41300000,353.170,60.240,319.660,0.470,2.160,0.191,0.961,0.054,0.588,1.000,0.937,-0.1690,0.0380,0.0440,102,04/05/2024,379.00,15652700160,6.29,1.07,0.045,0.035,0.063,0.08
EIX,Edison International,Utilities,Regulated Electric,0.92,2023,FY,22/02/2024,16338000000,9624000000,1407000000,6811000000,81758000000,8598000000,63814000000,31417000000,3894000000,35311000000,1612000000,1515000000,108000000,167895,4086000000,2627000000,5700000000,3127000000,1515000000,3401000000,-5448000000,345000000,-34966000000,-2047000000,46000000,-1220000000,6338000000,1673000000,7499000000,383000000,42.660,3.130,46.850,0.790,0.730,0.091,0.048,0.017,0.036,0.411,0.161,0.0710,0.0460,0.0420,1.63,26/06/2024,71.85,27518550016,22.96,1.68,0.043,0.037,0.058,0.08
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,0.98,2023,FY,18/08/2023,15910000000,4564000000,1006000000,9139000000,23415000000,6240000000,16998000000,8815000000,1354000000,10169000000,255000000,1397000000,387000000,167895,9575000000,1509000000,2658000000,1648000000,1397000000,1731000000,-3289000000,4029000000,-6140000000,-1558000000,267000000,-925000000,6000000,0,13991000000,357900000,44.450,2.810,17.930,1.460,0.990,0.180,0.069,0.043,0.088,0.713,0.095,0.2770,0.0250,0.0180,5.92,19/04/2024,144.41,51684339712,51.39,3.25,0.046,0.030,0.069,0.08
ELV,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,0.85,2023,FY,21/02/2024,171340000000,17293000000,5987000000,60029000000,108928000000,41791000000,69523000000,23246000000,1874000000,25120000000,1030000000,7715000000,1724000000,1745000000,38265000000,-4000000,1741000000,8741000000,7715000000,8061000000,-1296000000,36140000000,11020000000,6765000000,289000000,-1395000000,2000000,0,31749000000,235900000,726.320,25.380,167.040,1.440,2.550,0.152,0.000,0.055,0.000,0.899,0.000,0.2230,0.0410,0.0320,0,25/06/2024,535.29,126274912256,21.09,0.74,0.043,0.038,0.067,0.08
EMN,Eastman Chemical Company,Basic Materials,Chemicals - Specialty,1.47,2023,FY,14/02/2024,9198000000,7136000000,894000000,3481000000,14633000000,2576000000,9103000000,4305000000,541000000,4966000000,240000000,1087000000,191000000,498000000,966000000,1096000000,1594000000,1325000000,1087000000,1374000000,-833000000,548000000,-4418000000,541000000,65000000,-376000000,2000000,0,9490000000,118600000,77.550,7.540,46.630,1.350,0.700,0.164,0.088,0.061,0.091,0.224,0.119,0.1760,0.0480,0.0400,4.57,18/06/2024,99.00,11741400064,13.13,1.28,0.042,0.038,0.081,0.08
EMR,Emerson Electric Co.,Industrials,Industrial - Machinery,1.32,2023,FY,13/11/2023,15165000000,7738000000,13219000000,13819000000,42746000000,5032000000,16148000000,7610000000,547000000,8157000000,34000000,2726000000,599000000,1051000000,4797000000,2832000000,3883000000,13852000000,2726000000,637000000,-363000000,8051000000,-106000000,274000000,250000000,-1198000000,477000000,0,40070000000,574200000,26.410,23.000,46.320,2.750,2.350,0.639,0.077,0.309,0.075,0.490,0.187,0.2200,0.0040,0.0030,83.29,15/07/2024,116.97,67164172288,5.09,4.43,0.042,0.040,0.082,0.08
ENPH,"Enphase Energy, Inc.",Energy,Solar,1.7,2023,FY,09/02/2024,2290786000,1232398000,438936000,2443518000,3383012000,532449000,2399388000,1293738000,5220000,1298958000,8839000,513139000,74203000,167895,596963000,445741000,612370000,521978000,513139000,696780000,-110401000,1695034000,396076000,586379000,212857000,0,1000,0,46273000,136376000,16.800,3.220,7.210,4.590,4.190,0.446,0.167,0.130,0.156,0.462,0.195,0.1450,0.0070,0.0060,50.43,13/06/2024,129.72,17690695680,40.29,7.72,0.043,0.038,0.100,0.08
EOG,"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,1.31,2023,FY,22/02/2024,23182000000,5609000000,7594000000,9935000000,43857000000,4074000000,15767000000,4441000000,359000000,4800000000,148000000,9689000000,2095000000,3492000000,8681000000,9603000000,12618000000,9837000000,9689000000,11340000000,-6185000000,5278000000,478000000,5155000000,177000000,-3386000000,206000000,0,22634000000,581000000,39.900,13.070,48.350,2.440,2.130,0.270,0.229,0.173,0.241,0.758,0.414,0.2160,0.0310,0.0240,64.89,26/06/2024,124.58,72380981248,9.53,3.12,0.043,0.037,0.087,0.08
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,1.45,2023,FY,22/02/2024,4690540000,3348314000,417083000,3091361000,4352365000,644932000,880895000,26126000,36558000,171945000,0,536585000,119502000,132702000,815065000,527160999,618961000,536585000,536585000,562634000,-28415000,2096974000,1925029000,534219000,147730000,0,58000,0,2501107000,57829000,81.110,7.210,60.030,4.790,4.790,0.120,0.116,0.096,0.142,0.286,0.112,0.2230,0.0000,0.0000,0,26/06/2024,182.59,10558997504,25.32,2.25,0.043,0.037,0.095,0.08
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,0.68,2023,FY,16/02/2024,8188136000,4712697000,969178000,3567697000,32650724000,3162250000,20137225000,12725609000,1275687000,17455113000,476565000,1124230000,155250000,1843665000,1997601000,1477838000,3321503000,1600993000,1124230000,3343134000,-2781018000,2140206999,-15314906001,562116000,407536000,-1374168000,95000,297981000,-4760631000,93615000,87.470,10.350,133.670,1.130,0.000,0.078,0.048,0.030,0.050,0.424,0.180,0.1380,0.0270,0.0240,3.1,20/06/2024,763.60,71484416000,73.78,8.73,0.043,0.037,0.059,0.08
EQR,Equity Residential,Real Estate,REIT - Residential,0.89,2023,FY,15/02/2024,2835847000,1922407000,835438000,139995000,20034564000,838508000,8456188000,6479750000,910700000,7702090000,287060000,875014000,1148000,167895,22599000,890841000,1792345000,1123646000,875014000,1522044000,-321193000,50743000,-7651347000,1200851000,31815000,-993238000,3793000,37280000,1437185000,378773000,7.490,2.200,30.570,0.170,0.170,0.075,0.048,0.042,0.046,0.322,0.314,0.0010,0.0370,0.0370,3.1,19/06/2024,67.85,25699747840,30.84,9.06,0.042,0.038,0.067,0.08
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,1.13,2023,FY,14/02/2024,5069982000,4144102000,1735232000,2012975000,25285098000,2036840000,10504281000,5502681000,338812000,5841493000,219660000,2103498000,368954000,167895,267281000,2314411000,2407684000,2323846000,2103498000,3178850000,-2019037000,80977000,-5760516000,1159813000,49834000,-228339000,12093986000,0,2681898000,380902000,13.310,4.560,38.800,0.990,0.510,0.118,0.093,0.069,0.100,0.183,0.456,0.1750,0.0380,0.0310,10.54,18/06/2024,38.20,14550456320,8.38,2.87,0.042,0.038,0.069,0.08
ES,Eversource Energy,Utilities,Regulated Electric,0.6,2023,FY,14/02/2024,11910705000,8571011000,-442240000,4247993999,55612245000,6341397000,41282784000,23955898000,2813379000,26880577000,900041000,-275037000,159684000,167895,940359000,2399335000,3215058000,617485000,-275037000,1646161000,-4336849000,53873000,-26826704000,-2690688000,27800000,-926514000,1799920000,155569000000,4142515000,349580638,34.070,-1.270,40.990,0.670,0.590,-0.031,0.093,-0.008,0.049,0.280,0.201,-0.5810,0.0340,0.0530,2.67,18/06/2024,58.00,20275677184,-45.67,1.70,0.042,0.038,0.058,0.08
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,0.87,2023,FY,23/02/2024,1669395000,1030136000,405825000,662750000,12361427000,352755000,6735244000,5802626000,403109000,6270826000,212905000,430708000,24883000,167895,103818000,535441000,1083879000,643613000,430708000,980064000,-140371000,400334000,-5870492000,839693000,8031000,-586976000,6000,0,-1267536000,64252232,25.980,6.320,87.560,1.880,1.890,0.075,0.043,0.033,0.045,0.383,0.321,0.0580,0.0340,0.0320,2.51,27/06/2024,273.38,17565276160,43.26,10.52,0.043,0.037,0.064,0.08
ETN,Eaton Corporation plc,Industrials,Industrial - Machinery,1.01,2023,FY,29/02/2024,23196000000,14763000000,3218000000,11675000000,38432000000,7747000000,19363000000,8222000000,1160000000,9937000000,208000000,3827000000,604000000,926000000,4438000000,3995000000,4921000000,4030000000,3827000000,3624000000,-757000000,2609000000,-7328000000,2867000000,97000000,-1379000000,4000000,0,10305000000,399100000,58.120,8.060,47.780,1.510,1.020,0.169,0.118,0.084,0.130,0.364,0.172,0.1580,0.0210,0.0180,19.21,03/07/2024,318.42,127081422848,39.51,5.48,0.044,0.036,0.076,0.08
ETR,Entergy Corporation,Utilities,Regulated Electric,0.71,2023,FY,23/02/2024,12147412000,6817976000,2362310000,3660869000,59703396000,6396492000,44960290000,23008839000,3237228000,26246067000,1006406000,1671775000,-690535000,167895,2668782000,2617975000,4866846000,2678181000,1671775000,4294328000,-4711625000,132548000,-26113519000,-417297000,40200000,-936512000,2810000,35000000,11940384000,211569931,57.420,11.140,69.680,0.570,0.320,0.161,0.090,0.040,0.049,0.439,0.216,-0.4130,0.0380,0.0540,2.6,27/06/2024,106.76,22587205632,9.58,1.86,0.043,0.037,0.061,0.08
ETSY,"Etsy, Inc.",Consumer Cyclical,Specialty Retail,2.02,2023,FY,22/02/2024,2748377000,828675000,307568000,1570446000,2685400000,710781000,3229115000,2383437000,6079000,2389516000,14042000,292820000,-14748000,91323000,1571770000,279841000,475254000,306862000,292820000,705513000,-39908000,1150441000,-1239075000,665605000,284558000,0,119000,0,-1357390000,122503366,22.440,2.510,-4.440,2.210,2.210,-0.566,0.159,0.114,0.142,0.698,0.102,-0.0500,0.0060,0.0060,19.93,26/06/2024,59.49,7287725056,23.70,2.65,0.043,0.037,0.090,0.08
EVRG,"Evergy, Inc.",Utilities,Regulated Electric,0.58,2023,FY,31/12/2023,5485300000,3819200000,731300000,1789100000,32244200000,3512600000,22559200000,11053300000,2119100000,13273200000,565100000,751800000,15600000,1138900000,406600000,1259500000,2398400000,1312000000,751800000,1980200000,-2334000000,27700000,-13245500000,-353800000,17700000,-569600000,7234900000,0,2457800000,230000000,23.850,3.180,42.110,0.510,0.290,0.076,0.054,0.023,0.044,0.304,0.230,0.0210,0.0430,0.0420,2.23,04/05/2024,53.96,12410800128,16.97,2.26,0.045,0.035,0.053,0.08
