Ticker,Company Name,Sector,Industry,Beta,Calendar Year,Period,Filing Date,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price Dates,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,0.88,2023,FY,,4479358000.0,2751941000.0,519118000,817291000.0,1674899000,547350000,5745266000,5113610000,95696000.0,5209306000,196475000.0,652440000,133322000,167895,907749000,819519000,929704000,848915000,652440000,590864000,-105396000.0,114098000,-5095208000,485468000,37514000.0,-169772000.0,347000.0,,-4069648000.0,35081779,127.68,14.8,-116.03,1.49,1.34,-0.128,0.572,0.31,0.727,0.386,0.183,0.204,0.038,0.03,4.17,,505.35,17728577536,34.15,3.96,0.044,0.036,0.065,0.08
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,1.29,2023,FY,,10487800000.0,8404400000.0,981900000,997700000.0,10241500000,1937400000,8040000000,4552500000,246700000.0,4552500000,61700000.0,1120500000,137000000,167895,892200000,1201800000,1568400000,1180600000,1120500000,1545600000,-593800000.0,367800000,-4184700000,951800000,67500000.0,-589800000.0,2230800000.0,,-32500000.0,121900000,86.04,8.06,18.06,0.51,0.37,0.446,0.151,0.096,0.145,0.199,0.115,0.122,0.014,0.012,19.48,,165.11,20126908416,20.49,1.92,0.042,0.04,0.076,0.08
DTE,DTE Energy Company,Utilities,Regulated Electric,0.67,2023,FY,,12745000000.0,8418000000.0,1397000000,3539000000.0,44755000000,5883000000,33700000000,17528000000,3442000000.0,20970000000,791000000.0,1566000000,169000000,167895,2026000000,2243000000,3962000000,2357000000,1566000000,3220000000,-3934000000.0,26000000,-20944000000,-714000000,48000000.0,-752000000.0,6713000000.0,,4404000000.0,206000000,61.87,6.76,53.67,0.6,0.42,0.126,0.062,0.031,0.058,0.34,0.176,0.108,0.038,0.034,2.84,,112.63,23201779712,16.66,1.82,0.043,0.037,0.052,0.08
DUK,Duke Energy Corporation,Utilities,Regulated Electric,0.44,2023,FY,,29060000000.0,20557000000.0,4296000000,12769000000.0,182010000000,17283000000,131823000000,71928000000,7276000000.0,80645000000,3014000000.0,4767000000,438000000,5253000000,1400000000,7103000000,12356000000,7748000000,4767000000,9894000000,-12604000000.0,329000000,-80316000000,-2710000000,91000000.0,-3244000000.0,1000000.0,1962000000.0,2235000000.0,771000000,37.69,5.57,65.09,0.74,0.49,0.058,0.05,0.016,0.044,0.293,0.244,0.092,0.037,0.034,2.36,,100.59,77554892800,18.06,2.67,0.043,0.037,0.046,0.08
DVA,DaVita Inc.,Healthcare,Medical - Care Facilities,0.87,2023,FY,,12140147000.0,9065160000.0,691535000,3137906000.0,17619477000,2642214000,14876127000,8051253000,517698000.0,11116421000,304162000.0,1177094000,220116000,745443000,1473984000,1601003000,2346446000,1215813000,1177094000,2063944000,-567985000.0,476244000,-10640177000,1495959000,112375000.0,,89000.0,,598288000.0,90790000,133.72,7.62,30.22,1.19,1.13,0.655,0.135,0.039,0.107,0.253,0.132,0.187,0.027,0.022,5.26,,142.21,12911246336,18.66,1.06,0.042,0.038,0.051,0.08
DVN,Devon Energy Corporation,Energy,Oil & Gas Exploration & Production,2.11,2023,FY,,15140000000.0,9940000000.0,3747000000,3157000000.0,25020000000,2949000000,12803000000,5672000000,516000000.0,6483000000,363000000.0,4623000000,841000000,167895,408000000,4792000000,7375000000,4951000000,4623000000,6576000000,-3947000000.0,875000000,-5608000000,2629000000,93000000.0,-1858000000.0,64000000.0,,6195000000.0,639000000,23.69,5.86,19.12,1.07,0.99,0.311,0.215,0.15,0.217,0.344,0.316,0.182,0.056,0.046,13.2,,47.77,30525030400,8.15,2.02,0.044,0.036,0.106,0.08
DXCM,"DexCom, Inc.",Healthcare,Medical - Devices,1.16,2023,FY,,3622300000.0,1333400000.0,541500000,4425900000.0,6264500000,1556000000,4195900000,2572900000,21100000.0,2594000000,20300000.0,710400000,168900000,167895,1691200000,597700000,916700000,730700000,710400000,748500000,-236600000.0,2724100000,130100000,511900000,150800000.0,,400000.0,,1021400000.0,386000000,9.38,1.4,5.36,2.84,2.48,0.262,0.098,0.086,0.127,0.632,0.165,0.238,0.008,0.006,29.44,,117.2,45239201792,83.71,12.49,0.043,0.037,0.082,0.08
EA,Electronic Arts Inc.,Technology,Electronic Gaming & Multimedia,0.79,2023,FY,,7426000000.0,1792000000.0,802000000,3969000000.0,13459000000,3285000000,6166000000,1880000000,66000000.0,1880000000,-6000000.0,1326000000,524000000,167895,4191000000,1332000000,2090000000,1320000000,1326000000,1550000000,-207000000.0,2767000000,887000000,1343000000,548000000.0,-210000000.0,3000000.0,,7357000000.0,277000000,26.81,2.9,26.33,1.21,1.21,0.11,0.087,0.06,0.131,0.759,0.179,0.395,-0.003,-0.002,-222.0,,137.86,38187220992,47.54,5.14,0.042,0.04,0.068,0.08
EBAY,eBay Inc.,Consumer Cyclical,Specialty Retail,1.31,2023,FY,,10056000000.0,2843000000.0,2767000000,11016000000.0,21620000000,4520000000,15224000000,6973000000,868000000.0,8228000000,263000000.0,3707000000,932000000,167895,5176000000,2037000000,2440000000,3962000000,3707000000,2426000000,-456000000.0,9015000000,787000000,1970000000,575000000.0,-528000000.0,2000000.0,,36531000000.0,530000000,18.97,5.22,12.07,2.44,2.44,0.433,0.107,0.128,0.119,0.717,0.203,0.251,0.032,0.024,7.75,,53.61,28413300736,10.27,2.83,0.044,0.036,0.076,0.08
ECL,Ecolab Inc.,Basic Materials,Chemicals - Specialty,1.12,2023,FY,,15320200000.0,9143000000.0,1372300000,5644100000.0,21846600000,4345800000,13774400000,7551400000,756500000.0,8733400000,354700000.0,1755500000,362500000,923600000,4016500000,2160700000,3084300000,2089500000,1755500000,2411800000,-774800000.0,919500000,-7813900000,1637000000,95100000.0,-617300000.0,365700000.0,,10075400000.0,285000000,53.76,4.82,28.32,1.3,0.95,0.171,0.105,0.063,0.124,0.403,0.141,0.206,0.041,0.032,6.09,,239.55,68271751168,49.7,4.46,0.043,0.037,0.078,0.08
ED,"Consolidated Edison, Inc.",Utilities,Regulated Electric,0.34,2023,FY,,14663000000.0,7258000000.0,2519000000,6537000000.0,66331000000,6462000000,45173000000,22356000000,2654000000.0,25010000000,1023000000.0,3003000000,487000000,167895,5074000000,3196000000,5104000000,4029000000,3003000000,2156000000,-4494000000.0,1189000000,-23821000000,-2338000000,53000000.0,-1096000000.0,37000000.0,,13377000000.0,347700000,42.17,7.24,60.85,1.01,0.94,0.119,0.058,0.038,0.053,0.505,0.218,0.162,0.041,0.034,3.12,,90.53,31477280768,12.5,2.15,0.042,0.038,0.046,0.08
EFX,Equifax Inc.,Industrials,Consulting Services,1.56,2023,FY,,5265200000.0,2945900000.0,545300000,1365300000.0,12289000000,2028000000,7601500000,4747800000,963400000.0,5711200000,241400000.0,717900000,166200000,167895,1385700000,933600000,1544400000,952900000,717900000,1116800000,-601300000.0,216800000,-5494400000,515500000,71800000.0,-191800000.0,236600000.0,,5608600000.0,122900000,42.84,4.44,38.14,0.67,0.67,0.12,0.07,0.044,0.091,0.44,0.177,0.232,0.042,0.032,3.87,,236.75,29096574976,53.32,5.53,0.043,0.037,0.089,0.08
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,0.63,2023,FY,,14586000000.0,-1000000.0,2517000000,10785000000.0,46424000000,23174000000,33222000000,3386000000,24000000.0,3529000000,134000000.0,2154000000,-363000000,-2311500000,3871000000,13668000000,-29000000,2288000000,2154000000,4798000000,,31304000000,27775000000,4798000000,49000000.0,-288000000.0,1000000.0,,14270000000.0,41300000,353.17,60.24,319.66,0.47,2.16,0.191,0.961,0.054,0.588,1.0,0.937,-0.169,0.038,0.044,102.0,,379.0,15652700160,6.29,1.07,0.045,0.035,0.063,0.08
EIX,Edison International,Utilities,Regulated Electric,0.92,2023,FY,,16338000000.0,9624000000.0,1407000000,6811000000.0,81758000000,8598000000,63814000000,31417000000,3894000000.0,35311000000,1612000000.0,1515000000,108000000,167895,4086000000,2627000000,5700000000,3127000000,1515000000,3401000000,-5448000000.0,345000000,-34966000000,-2047000000,46000000.0,-1220000000.0,6338000000.0,1673000000.0,7499000000.0,383000000,42.66,3.13,46.85,0.79,0.73,0.091,0.048,0.017,0.036,0.411,0.161,0.071,0.046,0.042,1.63,,71.85,27518550016,22.96,1.68,0.043,0.037,0.058,0.08
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,0.98,2023,FY,,15910000000.0,4564000000.0,1006000000,9139000000.0,23415000000,6240000000,16998000000,8815000000,1354000000.0,10169000000,255000000.0,1397000000,387000000,167895,9575000000,1509000000,2658000000,1648000000,1397000000,1731000000,-3289000000.0,4029000000,-6140000000,-1558000000,267000000.0,-925000000.0,6000000.0,,13991000000.0,357900000,44.45,2.81,17.93,1.46,0.99,0.18,0.069,0.043,0.088,0.713,0.095,0.277,0.025,0.018,5.92,,144.41,51684339712,51.39,3.25,0.046,0.03,0.069,0.08
ELV,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,0.85,2023,FY,,171340000000.0,17293000000.0,5987000000,60029000000.0,108928000000,41791000000,69523000000,23246000000,1874000000.0,25120000000,1030000000.0,7715000000,1724000000,1745000000,38265000000,-4000000,1741000000,8741000000,7715000000,8061000000,-1296000000.0,36140000000,11020000000,6765000000,289000000.0,-1395000000.0,2000000.0,,31749000000.0,235900000,726.32,25.38,167.04,1.44,2.55,0.152,,0.055,,0.899,,0.223,0.041,0.032,,,535.29,126274912256,21.09,0.74,0.043,0.038,0.067,0.08
EMN,Eastman Chemical Company,Basic Materials,Chemicals - Specialty,1.47,2023,FY,,9198000000.0,7136000000.0,894000000,3481000000.0,14633000000,2576000000,9103000000,4305000000,541000000.0,4966000000,240000000.0,1087000000,191000000,498000000,966000000,1096000000,1594000000,1325000000,1087000000,1374000000,-833000000.0,548000000,-4418000000,541000000,65000000.0,-376000000.0,2000000.0,,9490000000.0,118600000,77.55,7.54,46.63,1.35,0.7,0.164,0.088,0.061,0.091,0.224,0.119,0.176,0.048,0.04,4.57,,99.0,11741400064,13.13,1.28,0.042,0.038,0.081,0.08
EMR,Emerson Electric Co.,Industrials,Industrial - Machinery,1.32,2023,FY,,15165000000.0,7738000000.0,13219000000,13819000000.0,42746000000,5032000000,16148000000,7610000000,547000000.0,8157000000,34000000.0,2726000000,599000000,1051000000,4797000000,2832000000,3883000000,13852000000,2726000000,637000000,-363000000.0,8051000000,-106000000,274000000,250000000.0,-1198000000.0,477000000.0,,40070000000.0,574200000,26.41,23.0,46.32,2.75,2.35,0.639,0.077,0.309,0.075,0.49,0.187,0.22,0.004,0.003,83.29,,116.97,67164172288,5.09,4.43,0.042,0.04,0.082,0.08
ENPH,"Enphase Energy, Inc.",Energy,Solar,1.7,2023,FY,,2290786000.0,1232398000.0,438936000,2443518000.0,3383012000,532449000,2399388000,1293738000,5220000.0,1298958000,8839000.0,513139000,74203000,167895,596963000,445741000,612370000,521978000,513139000,696780000,-110401000.0,1695034000,396076000,586379000,212857000.0,,1000.0,,46273000.0,136376000,16.8,3.22,7.21,4.59,4.19,0.446,0.167,0.13,0.156,0.462,0.195,0.145,0.007,0.006,50.43,,129.72,17690695680,40.29,7.72,0.043,0.038,0.1,0.08
EOG,"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,1.31,2023,FY,,23182000000.0,5609000000.0,7594000000,9935000000.0,43857000000,4074000000,15767000000,4441000000,359000000.0,4800000000,148000000.0,9689000000,2095000000,3492000000,8681000000,9603000000,12618000000,9837000000,9689000000,11340000000,-6185000000.0,5278000000,478000000,5155000000,177000000.0,-3386000000.0,206000000.0,,22634000000.0,581000000,39.9,13.07,48.35,2.44,2.13,0.27,0.229,0.173,0.241,0.758,0.414,0.216,0.031,0.024,64.89,,124.58,72380981248,9.53,3.12,0.043,0.037,0.087,0.08
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,1.45,2023,FY,,4690540000.0,3348314000.0,417083000,3091361000.0,4352365000,644932000,880895000,26126000,36558000.0,171945000,,536585000,119502000,132702000,815065000,527160999,618961000,536585000,536585000,562634000,-28415000.0,2096974000,1925029000,534219000,147730000.0,,58000.0,,2501107000.0,57829000,81.11,7.21,60.03,4.79,4.79,0.12,0.116,0.096,0.142,0.286,0.112,0.223,,,,,182.59,10558997504,25.32,2.25,0.043,0.037,0.095,0.08
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,0.68,2023,FY,,8188136000.0,4712697000.0,969178000,3567697000.0,32650724000,3162250000,20137225000,12725609000,1275687000.0,17455113000,476565000.0,1124230000,155250000,1843665000,1997601000,1477838000,3321503000,1600993000,1124230000,3343134000,-2781018000.0,2140206999,-15314906001,562116000,407536000.0,-1374168000.0,95000.0,297981000.0,-4760631000.0,93615000,87.47,10.35,133.67,1.13,,0.078,0.048,0.03,0.05,0.424,0.18,0.138,0.027,0.024,3.1,,763.6,71484416000,73.78,8.73,0.043,0.037,0.059,0.08
EQR,Equity Residential,Real Estate,REIT - Residential,0.89,2023,FY,,2835847000.0,1922407000.0,835438000,139995000.0,20034564000,838508000,8456188000,6479750000,910700000.0,7702090000,287060000.0,875014000,1148000,167895,22599000,890841000,1792345000,1123646000,875014000,1522044000,-321193000.0,50743000,-7651347000,1200851000,31815000.0,-993238000.0,3793000.0,37280000.0,1437185000.0,378773000,7.49,2.2,30.57,0.17,0.17,0.075,0.048,0.042,0.046,0.322,0.314,0.001,0.037,0.037,3.1,,67.85,25699747840,30.84,9.06,0.042,0.038,0.067,0.08
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,1.13,2023,FY,,5069982000.0,4144102000.0,1735232000,2012975000.0,25285098000,2036840000,10504281000,5502681000,338812000.0,5841493000,219660000.0,2103498000,368954000,167895,267281000,2314411000,2407684000,2323846000,2103498000,3178850000,-2019037000.0,80977000,-5760516000,1159813000,49834000.0,-228339000.0,12093986000.0,,2681898000.0,380902000,13.31,4.56,38.8,0.99,0.51,0.118,0.093,0.069,0.1,0.183,0.456,0.175,0.038,0.031,10.54,,38.2,14550456320,8.38,2.87,0.042,0.038,0.069,0.08
ES,Eversource Energy,Utilities,Regulated Electric,0.6,2023,FY,,11910705000.0,8571011000.0,-442240000,4247993999.0,55612245000,6341397000,41282784000,23955898000,2813379000.0,26880577000,900041000.0,-275037000,159684000,167895,940359000,2399335000,3215058000,617485000,-275037000,1646161000,-4336849000.0,53873000,-26826704000,-2690688000,27800000.0,-926514000.0,1799920000.0,155569000000.0,4142515000.0,349580638,34.07,-1.27,40.99,0.67,0.59,-0.031,0.093,-0.008,0.049,0.28,0.201,-0.581,0.034,0.053,2.67,,58.0,20275677184,-45.67,1.7,0.042,0.038,0.058,0.08
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,0.87,2023,FY,,1669395000.0,1030136000.0,405825000,662750000.0,12361427000,352755000,6735244000,5802626000,403109000.0,6270826000,212905000.0,430708000,24883000,167895,103818000,535441000,1083879000,643613000,430708000,980064000,-140371000.0,400334000,-5870492000,839693000,8031000.0,-586976000.0,6000.0,,-1267536000.0,64252232,25.98,6.32,87.56,1.88,1.89,0.075,0.043,0.033,0.045,0.383,0.321,0.058,0.034,0.032,2.51,,273.38,17565276160,43.26,10.52,0.043,0.037,0.064,0.08
ETN,Eaton Corporation plc,Industrials,Industrial - Machinery,1.01,2023,FY,,23196000000.0,14763000000.0,3218000000,11675000000.0,38432000000,7747000000,19363000000,8222000000,1160000000.0,9937000000,208000000.0,3827000000,604000000,926000000,4438000000,3995000000,4921000000,4030000000,3827000000,3624000000,-757000000.0,2609000000,-7328000000,2867000000,97000000.0,-1379000000.0,4000000.0,,10305000000.0,399100000,58.12,8.06,47.78,1.51,1.02,0.169,0.118,0.084,0.13,0.364,0.172,0.158,0.021,0.018,19.21,,318.42,127081422848,39.51,5.48,0.044,0.036,0.076,0.08
ETR,Entergy Corporation,Utilities,Regulated Electric,0.71,2023,FY,,12147412000.0,6817976000.0,2362310000,3660869000.0,59703396000,6396492000,44960290000,23008839000,3237228000.0,26246067000,1006406000.0,1671775000,-690535000,167895,2668782000,2617975000,4866846000,2678181000,1671775000,4294328000,-4711625000.0,132548000,-26113519000,-417297000,40200000.0,-936512000.0,2810000.0,35000000.0,11940384000.0,211569931,57.42,11.14,69.68,0.57,0.32,0.161,0.09,0.04,0.049,0.439,0.216,-0.413,0.038,0.054,2.6,,106.76,22587205632,9.58,1.86,0.043,0.037,0.061,0.08
ETSY,"Etsy, Inc.",Consumer Cyclical,Specialty Retail,2.02,2023,FY,,2748377000.0,828675000.0,307568000,1570446000.0,2685400000,710781000,3229115000,2383437000,6079000.0,2389516000,14042000.0,292820000,-14748000,91323000,1571770000,279841000,475254000,306862000,292820000,705513000,-39908000.0,1150441000,-1239075000,665605000,284558000.0,,119000.0,,-1357390000.0,122503366,22.44,2.51,-4.44,2.21,2.21,-0.566,0.159,0.114,0.142,0.698,0.102,-0.05,0.006,0.006,19.93,,59.49,7287725056,23.7,2.65,0.043,0.037,0.09,0.08
EVRG,"Evergy, Inc.",Utilities,Regulated Electric,0.58,2023,FY,,5485300000.0,3819200000.0,731300000,1789100000.0,32244200000,3512600000,22559200000,11053300000,2119100000.0,13273200000,565100000.0,751800000,15600000,1138900000,406600000,1259500000,2398400000,1312000000,751800000,1980200000,-2334000000.0,27700000,-13245500000,-353800000,17700000.0,-569600000.0,7234900000.0,,2457800000.0,230000000,23.85,3.18,42.11,0.51,0.29,0.076,0.054,0.023,0.044,0.304,0.23,0.021,0.043,0.042,2.23,,53.96,12410800128,16.97,2.26,0.045,0.035,0.053,0.08
EW,Edwards Lifesciences Corporation,Healthcare,Medical - Devices,1.11,2023,FY,,,1379800000.0,1402400000,4035700000.0,9363200000,1195400000,2643800000,670000000,24900000.0,694900000,17600000.0,1598100000,198700000,144900000,2895200000,1534100000,1945300000,1618700000,1598100000,895800000,-266300000.0,1644500000,949600000,629500000,139400000.0,,650500000.0,,8992400000.0,606700000,9.9,2.31,11.08,3.38,2.4,0.211,0.183,0.15,0.188,,,0.124,0.025,0.022,87.16,,86.87,52704030720,37.61,8.78,0.042,0.038,0.083,0.08
EXC,Exelon Corporation,Utilities,Regulated Electric,0.59,2023,FY,,21727000000.0,12800000000.0,2328000000,7777000000.0,101546000000,9591000000,75791000000,40082000000,3926000000.0,44008000000,1729000000.0,2702000000,374000000,167895,4914000000,4023000000,7927000000,4431000000,2702000000,4703000000,-7408000000.0,445000000,-43563000000,-2705000000,21000000.0,-1433000000.0,21114000000.0,,5490000000.0,996000000,21.81,2.34,25.86,0.81,0.73,0.09,0.05,0.023,0.044,0.411,0.185,0.138,0.039,0.034,2.33,,34.82,34680721408,14.88,1.6,0.043,0.038,0.047,0.08
EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,0.97,2023,FY,,9300110000.0,7822276000.0,752883000,3216389000.0,4523809000,1704412000,2132396000,427984000,99749000.0,527732999,4800000.0,1015028000,263249000,167895,537901000,939933000,1007693000,1020932000,1015028000,1053191000,-39314000.0,1512883000,985150001,1013877000,58399000.0,-202029000.0,1439000.0,,2580968000.0,149141000,62.36,5.05,16.03,1.89,1.89,0.315,0.239,0.166,0.333,0.159,0.101,0.259,0.009,0.007,195.82,,125.99,18790275072,24.95,2.02,0.043,0.037,0.077,0.08
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,1.78,2023,FY,,12839000000.0,2380000000.0,797000000,9230000000.0,21642000000,11783000000,18856000000,6253000000,26000000.0,6567000000,245000000.0,1018000000,330000000,167895,9000000000,1459000000,2266000000,1372000000,1018000000,2690000000,-846000000.0,5689000000,-878000000,1844000000,413000000.0,,,13023000000.0,-632000000.0,144967000,88.56,5.5,19.22,0.78,0.75,0.52,0.126,0.037,0.148,0.815,0.114,0.324,0.037,0.025,5.96,,123.42,17891827712,22.44,1.39,0.043,0.038,0.087,0.08
EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,0.84,2023,FY,,2560244000.0,54835000.0,803198000,929721000.0,27456262000,1087587000,12042313000,10368498000,689775000.0,11396866000,-419035000.0,872012000,21559000,167895,146408000,1170141000,1742926000,405722000,872012000,1402474000,-116175000.0,99062000,-11297804000,1286299000,26638000.0,-1046341000.0,2113000.0,,-379015000.0,169216989,15.13,4.74,91.09,0.85,0.85,0.056,0.045,0.029,0.044,0.979,0.457,0.025,-0.037,-0.036,-2.79,,154.2,26093258752,32.53,10.19,0.044,0.036,0.041,0.08
F,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,1.63,2023,FY,,176191000000.0,160031000000.0,4347000000,121481000000.0,273310000000,101531000000,230512000000,100957000000,50150000000.0,151107000000,1318000000.0,3967000000,-362000000,6523000000,10702000000,5458000000,12013000000,5303000000,3967000000,14918000000,-8236000000.0,40171000000,-110936000000,6682000000,460000000.0,-4995000000.0,42000000.0,,31029000000.0,3998000000,44.07,1.09,10.7,1.2,1.04,0.102,0.031,0.016,0.032,0.092,0.031,-0.091,0.009,0.01,4.14,,12.11,48415780864,11.11,0.27,0.044,0.036,0.032,0.08
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas Exploration & Production,1.89,2023,FY,,8339000000.0,3541000000.0,3143000000,1621000000.0,29001000000,2108000000,11571000000,6641000000,160000000.0,6801000000,175000000.0,4248000000,912000000,167895,217000000,4570000000,6395000000,4230000000,4248000000,5920000000,-4714000000.0,582000000,-6219000000,1206000000,54000000.0,-1444000000.0,2000000.0,,2489000000.0,179999000,46.33,17.34,96.83,0.77,0.74,0.189,0.153,0.108,0.17,0.575,0.548,0.215,0.026,0.02,26.11,,196.96,35452604416,11.36,4.25,0.043,0.037,0.098,0.08
FAST,Fastenal Company,Industrials,Industrial - Distribution,1.0,2023,FY,,7346700000.0,4158800000.0,1155000000,3020900000.0,4462900000,661300000,1114100000,200000000,156200000.0,535000000,10800000.0,1522000000,367000000,167895,1659200000,1528700000,1706000000,1532800000,1522000000,1432700000,-172800000.0,221300000,-313700000,1259900000,7300000.0,-1016800000.0,5700000.0,,3356900000.0,571271846,12.86,2.02,5.86,4.57,2.27,0.345,0.313,0.259,0.402,0.434,0.208,0.241,0.02,0.015,141.55,,63.38,36207210496,31.38,4.93,0.045,0.035,0.079,0.08
